,dir_img,category,category_num,x0,y0,x1,y1,floral,graphic,striped,embroidered,pleated,solid,lattice,long_sleeve,short_sleeve,sleeveless,maxi_length,mini_length,no_dress,crew_neckline,v_neckline,square_neckline,no_neckline,denim,chiffon,cotton,leather,faux,knit,tight,loose,conventional
288,Mineral_Wash_Pencil_Skirt_img_00000025.jpg,Skirt,32,1,6,204,222,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
289,Crochet_Paisley_Woven_Tank_img_00000019.jpg,Tank,16,40,70,170,292,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
290,Ornate_Print_Tank_img_00000033.jpg,Tank,16,28,14,261,300,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
291,Speckled_Raw_Edge_Tee_img_00000012.jpg,Tee,17,14,40,174,270,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
292,Classic_Cardigan_img_00000084.jpg,Cardigan,5,42,64,193,218,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
293,Leopard_Print_Maxi_Dress_img_00000049.jpg,Dress,40,64,36,131,299,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
294,Open-Back_Woven_Romper_img_00000008.jpg,Romper,47,35,47,178,266,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
295,Abstract-Striped_Ladder-Back_Dress_img_00000021.jpg,Dress,40,67,38,180,184,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
296,Embroidered_Floral_Cami_Dress_img_00000010.jpg,Dress,40,34,22,185,300,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
297,Mixed_Knit_Sweater_img_00000012.jpg,Sweater,15,18,14,196,259,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
298,Floral_Tribal_Print_Babydoll_Dress_img_00000019.jpg,Dress,40,46,54,166,300,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
299,Crochet-Trimmed_Woven_Blouse_img_00000064.jpg,Blouse,2,1,67,193,278,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
300,High-Waisted_Rose_Print_Shorts_img_00000055.jpg,Shorts,31,24,158,134,263,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
301,Belted_Open-Knit_Cardigan_img_00000011.jpg,Cardigan,5,1,8,225,271,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
302,High-Waisted_Matelot_Skinny_Jeans_img_00000043.jpg,Jeans,25,65,1,180,279,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
303,Faux_Leather_Cami_Dress_img_00000058.jpg,Dress,40,56,35,172,256,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
304,Cable_Knit_Fringe_Cardigan_img_00000032.jpg,Cardigan,5,39,67,211,300,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
305,Chunky_Knit_Boxy_Sweater_img_00000033.jpg,Sweater,15,20,72,163,230,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
306,Boxy_Open_Mesh_Top_img_00000016.jpg,Top,18,59,62,238,218,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
307,Life_in_Progress_Denim_Jacket_img_00000039.jpg,Jacket,10,163,117,270,231,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
308,Dainty_Lace_Tee_img_00000024.jpg,Tee,17,11,69,198,262,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
309,High-Rise_Mom_Jeans_img_00000036.jpg,Jeans,25,75,101,142,286,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
310,Cutout_Back_Striped_Sweater_img_00000001.jpg,Sweater,15,21,84,181,283,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
311,Frond_Print_Pencil_Skirt_img_00000027.jpg,Skirt,32,21,128,142,293,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
312,La_Joie_Graphic_Heathered_Tee_img_00000011.jpg,Tee,17,28,86,178,281,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
313,Watercolor_Floral_Print_Romper_img_00000028.jpg,Romper,47,77,38,166,171,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
314,Pleated_Metallic_Tweed_Dress_img_00000051.jpg,Dress,40,71,36,167,209,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
315,Galaxy_Print_Tee_img_00000056.jpg,Tee,17,1,1,300,225,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
316,Perforated_Knit_Dress_img_00000027.jpg,Dress,40,61,33,171,216,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
317,LEEF_PARIS_Holographic_Faux_Leather-Paneled_Tee_img_00000006.jpg,Tee,17,110,53,199,165,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
318,V-Cut_Back_Romper_img_00000004.jpg,Romper,47,1,1,167,240,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
319,Heathered_Open-Front_Cardigan_img_00000013.jpg,Cardigan,5,38,112,175,286,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
320,Abstract_Print_Pleated_Skirt_img_00000031.jpg,Skirt,32,27,119,172,286,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
321,Textured_Sheath_Dress_img_00000077.jpg,Dress,40,40,52,147,259,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
322,Floral_Lace_Maxi_Dress_img_00000076.jpg,Dress,40,46,47,132,300,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
323,Floral_Print_Shorts_img_00000079.jpg,Shorts,31,79,1,224,93,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
324,Abstract_Plaid_Printed_Tee_img_00000005.jpg,Tee,17,60,52,168,132,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
325,Striped_Midi_Dress_img_00000053.jpg,Dress,40,61,54,153,217,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
326,Tie-Front_Striped_Tee_img_00000032.jpg,Tee,17,1,16,300,295,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
327,Chunky_Knit_Tassel_Cardigan_img_00000022.jpg,Cardigan,5,42,56,176,202,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
328,Floral_Print_Halter_Dress_img_00000076.jpg,Dress,40,84,31,178,281,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
329,Crepe_Midi_Skirt_img_00000063.jpg,Skirt,32,35,75,149,225,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
330,Textured_Longline_Tee_img_00000042.jpg,Tee,17,75,54,159,300,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
331,French_Terry_Tee_img_00000018.jpg,Tee,17,1,50,300,271,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
332,So_Much_Internet_Tee_img_00000020.jpg,Tee,17,47,64,177,249,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
333,Knife-Pleated_Floral_Skirt_img_00000032.jpg,Skirt,32,39,163,200,283,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
334,Woven_Leggings_img_00000010.jpg,Leggings,29,40,1,149,300,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
335,Lace_Raglan_Romper_img_00000022.jpg,Romper,47,20,65,194,281,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
336,1981_Graphic_Ringer_Tee_img_00000025.jpg,Tee,17,66,64,152,199,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
337,Mesh-Paneled_T-Shirt_Dress_img_00000027.jpg,Dress,40,114,43,210,298,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
338,Paint_It_Red_Floral_Print_Romper_img_00000013.jpg,Romper,47,64,59,171,234,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
339,Athletic-Striped_Pencil_Skirt_img_00000048.jpg,Skirt,32,47,138,139,300,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
340,Chambray_Shirt_Dress_img_00000077.jpg,Dress,40,20,36,121,168,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
341,Joie_De_Vivre_Graphic_Hoodie_img_00000029.jpg,Hoodie,9,39,77,188,274,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
342,Tartan_Plaid_Blouse_img_00000015.jpg,Blouse,2,18,70,200,263,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
343,Paisley_Surplice_Halter_Romper_img_00000007.jpg,Romper,47,34,42,192,286,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
344,Floral_Tapestry_Shorts_img_00000009.jpg,Shorts,31,69,113,154,165,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
345,Americana_Skinny_Jeans_img_00000055.jpg,Jeans,25,63,1,176,268,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
346,Striped_Boxy_Knit_Tee_img_00000007.jpg,Tee,17,68,46,133,141,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
347,Mixed_Knit_Cardigan_img_00000011.jpg,Cardigan,5,42,55,140,300,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
348,Eyelash_Lace_Surplice_Dress_img_00000025.jpg,Dress,40,37,47,174,295,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
349,Floral_Foulard_Print_Jumpsuit_img_00000020.jpg,Jumpsuit,41,69,29,165,300,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
350,Gauze_Layered-Trim_Blouse_img_00000050.jpg,Blouse,2,61,86,149,230,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
351,Embroidered_Mesh-Back_Tank_img_00000042.jpg,Tank,16,50,72,156,199,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
352,Longline_Open-Front_Cardigan_img_00000015.jpg,Cardigan,5,77,45,142,262,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
353,Crochet-Trimmed_Blouse_img_00000081.jpg,Blouse,2,55,13,155,119,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
354,Ruffled_Floral_Blouse_img_00000110.jpg,Blouse,2,44,28,273,274,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
355,Lace_Print_Shift_Dress_img_00000021.jpg,Dress,40,23,48,184,298,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
356,Faux_Leather_Sheath_Dress_img_00000053.jpg,Dress,40,67,35,151,180,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
357,Pleated_Textured_Skirt_img_00000027.jpg,Skirt,32,84,91,180,212,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
358,Chambray_Drawstring_Joggers_img_00000048.jpg,Joggers,28,100,4,156,267,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
359,Boxy_Textured_Top_img_00000016.jpg,Top,18,46,102,212,248,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
360,Destroyed_Denim_Cutoffs_img_00000015.jpg,Cutoffs,23,4,10,284,199,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
361,Slub_Knit_Tank_img_00000036.jpg,Tank,16,54,1,246,300,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
362,Chambray_Halter_Top_img_00000017.jpg,Top,18,44,80,193,277,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
363,Longline_Crepe_Blouse_img_00000059.jpg,Blouse,2,64,24,198,244,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
364,Striped_Tribal_Print_Muscle_Tee_img_00000008.jpg,Tee,17,55,50,120,142,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
365,Bad_Influence_Tee_img_00000012.jpg,Tee,17,54,116,133,160,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
366,Embroidered_Peasant_Tank_img_00000002.jpg,Tank,16,15,88,160,231,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
367,Lemon_Print_Shorts_img_00000007.jpg,Shorts,31,1,5,225,172,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
368,Tulip-Back_Tank_img_00000021.jpg,Tank,16,55,59,197,270,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
369,Striped_Box-Pleated_Skirt_img_00000029.jpg,Skirt,32,68,101,164,188,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
370,Windbreaker_Utility_Jacket_img_00000033.jpg,Jacket,10,69,98,214,249,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
371,Southwestern_Print_Pocket_Tank_img_00000022.jpg,Tank,16,39,78,157,300,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
372,Floral_Lace_Cutout_Dress_img_00000056.jpg,Dress,40,61,39,131,183,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
373,Must-Have_Slit_Maxi_Skirt_img_00000006.jpg,Skirt,32,52,94,110,281,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
374,Faux_Leather_Panel_Hoodie_img_00000020.jpg,Hoodie,9,88,61,161,274,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
375,Mandala_Print_Skirt_img_00000037.jpg,Skirt,32,67,103,163,177,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
376,Soft_Stripe_Crochet_Tank_img_00000014.jpg,Tank,16,50,79,144,242,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
377,Floral_Lace_Overlay_Dress_img_00000038.jpg,Dress,40,87,54,215,275,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
378,Crochet-Patch_Boyfriend_Jeans_img_00000048.jpg,Jeans,25,71,18,149,227,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
379,Floral_Print_Bomber_Jacket_img_00000062.jpg,Jacket,10,59,8,252,260,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
380,Tie-Dye_Woven_Shorts_img_00000017.jpg,Shorts,31,36,182,182,276,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
381,Painted_Floral_Denim_Shorts_img_00000009.jpg,Shorts,31,44,161,187,262,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
382,Palm_Print_Drawstring_Sweatshorts_img_00000002.jpg,Sweatshorts,34,33,190,170,280,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
383,Utility_Pocket_Shorts_img_00000007.jpg,Shorts,31,1,1,300,300,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
384,Menagerie_Print_Tee_img_00000017.jpg,Tee,17,1,57,204,300,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
385,Faux_Leather_Mini_Skirt_img_00000030.jpg,Skirt,32,69,97,158,174,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
386,Kitty_Print_Muscle_Tee_img_00000033.jpg,Tee,17,57,77,153,228,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
387,Mid-Rise_-_Distressed_Skinny_Jeans_img_00000064.jpg,Jeans,25,47,1,160,254,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
388,Colorblocked_Swim_Trunks_img_00000043.jpg,Trunks,35,1,11,225,240,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
389,Side-Slit_Maxi_Dress_img_00000079.jpg,Dress,40,83,20,186,300,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
390,Mixed_Floral_Ruffle-Sleeve_Maxi_Dress_img_00000004.jpg,Dress,40,34,35,184,256,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
391,Structured_A-Line_Dress_img_00000053.jpg,Dress,40,109,39,193,184,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
392,Shirred_Lace-Paneled_Blouse_img_00000007.jpg,Blouse,2,29,100,203,255,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
393,Cutout_Maxi_Cami_Dress_img_00000061.jpg,Dress,40,73,1,168,300,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
394,Faux_Leather-Trim_Blouse_img_00000015.jpg,Blouse,2,24,5,205,269,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
395,Houndstooth_Surplice_Dress_img_00000011.jpg,Dress,40,69,1,256,300,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
396,Southwestern-Patterned_Joggers_img_00000015.jpg,Joggers,28,54,1,208,295,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
397,Collarless_Faux_Suede_Jacket_img_00000005.jpg,Jacket,10,24,104,199,226,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
398,Denim_Drawstring_Jumpsuit_img_00000055.jpg,Jumpsuit,41,34,51,173,268,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
399,Fringed_Tie-Dye_Racerback_Tank_img_00000010.jpg,Tank,16,84,66,187,300,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
400,Crochet-Trimmed_Longline_Kimono_img_00000003.jpg,Kimono,43,88,29,186,283,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
401,Structured_A-Line_Dress_img_00000001.jpg,Dress,40,58,4,173,170,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
402,Textured_Diamond_Knit_Dress_img_00000049.jpg,Dress,40,96,61,211,221,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
403,Plaid_Shirt_Dress_img_00000052.jpg,Dress,40,35,55,202,300,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
404,Everyday_Maxi_Skirt_img_00000056.jpg,Skirt,32,61,144,131,277,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
405,Embroidered_Open-Front_Cardigan_img_00000043.jpg,Cardigan,5,73,73,246,300,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
406,Essential_Draped_Cardigan_img_00000053.jpg,Cardigan,5,87,62,200,294,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
407,Pink_Floyd_Knit_Tee_img_00000022.jpg,Tee,17,66,84,233,239,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
408,Colorblocked_Cable_Knit_Sweater_img_00000049.jpg,Sweater,15,55,66,199,231,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
409,Medium_Wash_-_Straight-Leg_Jeans_img_00000043.jpg,Jeans,25,42,1,162,300,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
410,Slit_Midi_Skirt_img_00000024.jpg,Skirt,32,70,103,136,238,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
411,Woven_Sheath_Dress_img_00000048.jpg,Dress,40,93,58,224,300,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
412,Layered_Stripe_Dress_img_00000037.jpg,Dress,40,31,56,162,288,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
413,M-Slit_Slip_Dress_img_00000021.jpg,Dress,40,59,30,145,290,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
414,Eyelash_Lace_Bodycon_Dress_img_00000033.jpg,Dress,40,74,40,156,193,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
415,Burnout_Velvet_Fringe_Kimono_img_00000044.jpg,Kimono,43,1,31,214,242,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
416,Square_Print_Kimono_img_00000028.jpg,Kimono,43,42,10,193,300,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
417,Chevron_Pattern_Cardigan_img_00000016.jpg,Cardigan,5,1,125,200,300,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
418,V-Neck_Crop_Tee_img_00000042.jpg,Tee,17,59,78,147,192,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
419,Lace-Trimmed_Shift_Dress_img_00000006.jpg,Dress,40,27,49,200,300,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
420,Strapless_Pleated_Chiffon_Dress_img_00000037.jpg,Dress,40,72,47,197,300,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
421,Oversized_Open-Front_Blazer_img_00000063.jpg,Blazer,1,63,45,169,244,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
422,Crochet-Trimmed_Denim_Cutoffs_img_00000016.jpg,Cutoffs,23,1,24,243,180,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
423,Mid-Rise_-_Acid_Wash_Jeggings_img_00000058.jpg,Jeggings,26,81,12,176,286,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
424,Draped_Tie-Back_Midi_Dress_img_00000014.jpg,Dress,40,88,26,155,225,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
425,Textured_Houndstooth_Skirt_img_00000002.jpg,Skirt,32,41,94,208,216,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
426,V-Neck_Tee_img_00000080.jpg,Tee,17,15,61,176,265,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
427,Cotton_Twill_Drawstring_Shorts_img_00000037.jpg,Shorts,31,1,1,225,257,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
428,Floral_Print_Strapless_Dress_img_00000053.jpg,Dress,40,77,51,137,300,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
429,Belted_Polka_Dot_Dress_img_00000015.jpg,Dress,40,1,46,132,220,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
430,Palm_Tree_Print_Shorts_img_00000050.jpg,Shorts,31,21,179,196,281,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
431,Striped_Geo_Print_Dress_img_00000016.jpg,Dress,40,66,34,160,185,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
432,Daisy_Print_Dress_img_00000024.jpg,Dress,40,20,1,207,284,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
